"meanBWDY"	"medianBWDY"	"sdBWDY"	"quant2.5BWDY"	"quant25BWDY"	"quant50BWDY"	"quant75BWDY"	"quant97.5BWDY"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
-0.58831645563942	-0.625708884688091	0.212361451741783	-0.784355179704017	-0.715452688904016	-0.625708884688091	-0.527446300715991	-0.140684410646388	"24H"	"10"	"5"	"2017"	"HI"	4
-0.588812925700149	-0.623449830890643	0.18632700263983	-0.774193548387097	-0.698717948717949	-0.623449830890643	-0.529850746268657	-0.219512195121951	"24H"	"10"	"5"	"2018"	"HI"	4
-0.598042499791118	-0.609195402298851	0.128019687628563	-0.769751693002257	-0.687216093445814	-0.609195402298851	-0.530479896238651	-0.342592592592593	"24H"	"11"	"1"	"2017"	"LO"	4
-0.504354207782276	-0.519302615193026	0.180927285243023	-0.751824817518248	-0.612903225806452	-0.519302615193026	-0.428571428571429	-0.145038167938931	"24H"	"11"	"1"	"2018"	"LO"	4
-0.540680607981749	-0.557788944723618	0.143759410916625	-0.735064935064935	-0.62754303599374	-0.557788944723618	-0.478260869565217	-0.253731343283582	"24H"	"11"	"2"	"2017"	"LO"	4
-0.469697402402184	-0.492957746478873	0.202021690842718	-0.73602853745541	-0.588683351468988	-0.492957746478873	-0.392857142857143	-0.0434782608695652	"24H"	"11"	"2"	"2018"	"LO"	4
-0.601013729687543	-0.608325449385052	0.0999488498643051	-0.749460043196544	-0.662817551963048	-0.608325449385052	-0.55299055613851	-0.405405405405405	"24H"	"11"	"3"	"2017"	"LO"	4
-0.457198576216598	-0.476846057571965	0.201140652307512	-0.733490566037736	-0.576086956521739	-0.476846057571965	-0.379310344827586	-0.0238907849829351	"24H"	"11"	"3"	"2018"	"LO"	4
-0.594160807194435	-0.598477640342531	0.0978869092141469	-0.757451181911614	-0.657095980311731	-0.598477640342531	-0.540203850509626	-0.39672897972059	"24H"	"11"	"4"	"2017"	"LO"	4
-0.46640727828324	-0.481481481481482	0.188308720235114	-0.736111111111111	-0.575408261287224	-0.481481481481482	-0.389830508474576	-0.0714285714285714	"24H"	"11"	"4"	"2018"	"LO"	4
-0.572593228048753	-0.573849878934625	0.132140798593402	-0.759615384615385	-0.670395227442207	-0.573849878934625	-0.502347417840376	-0.302931596091205	"24H"	"11"	"5"	"2017"	"LO"	4
-0.506134197509963	-0.531322505800464	0.20827348173665	-0.757770632368703	-0.63716814159292	-0.531322505800464	-0.428571428571428	-0.0576923076923077	"24H"	"11"	"5"	"2018"	"LO"	4
-0.584539818260359	-0.608643457382953	0.172405698941569	-0.775824175824176	-0.687943262411348	-0.608643457382953	-0.524822695035461	-0.234567901234568	"24H"	"12"	"1"	"2017"	"NO"	4
-0.536064556569471	-0.541666666666667	0.163244946245202	-0.762237762237762	-0.636363636363636	-0.541666666666667	-0.462068965517241	-0.231884057971014	"24H"	"12"	"1"	"2018"	"NO"	4
-0.554555148840735	-0.566484517304189	0.169200274274697	-0.770263550472402	-0.664025356576862	-0.566484517304189	-0.482517482517482	-0.219512195121951	"24H"	"12"	"2"	"2017"	"NO"	4
-0.4788062992213	-0.495327102803738	0.199083381099784	-0.749175448091433	-0.596091205211726	-0.495327102803738	-0.400778210116732	-0.0666666666666667	"24H"	"12"	"2"	"2018"	"NO"	4
-0.551275976068809	-0.562853907134768	0.155773940561475	-0.764705882352941	-0.66189111747851	-0.562853907134768	-0.471103327495622	-0.226415094339623	"24H"	"12"	"3"	"2017"	"NO"	4
-0.50120427568921	-0.530343007915567	0.221104494092408	-0.760154987750502	-0.622574955908289	-0.530343007915567	-0.438515081206496	-0.00386100386100385	"24H"	"12"	"3"	"2018"	"NO"	4
-0.396381686424812	-0.431492842535787	0.270366709400178	-0.742472773862908	-0.559322033898305	-0.431492842535787	-0.308411214953271	0.326943277310896	"24H"	"12"	"4"	"2017"	"NO"	4
-0.470182707046274	-0.495327102803738	0.214928455178302	-0.750503018108652	-0.590909090909091	-0.495327102803738	-0.398601398601399	0.00355871886121001	"24H"	"12"	"4"	"2018"	"NO"	4
-0.538387094011012	-0.546261089987326	0.168406070805099	-0.763341067285383	-0.646894626657362	-0.546261089987326	-0.465076660988075	-0.192411924119241	"24H"	"12"	"5"	"2017"	"NO"	4
-0.533893428144683	-0.564482029598309	0.215835119217047	-0.770114942528736	-0.657142857142857	-0.564482029598309	-0.468354430379747	-0.0679611650485436	"24H"	"12"	"5"	"2018"	"NO"	4
-0.570398790109733	-0.585623678646934	0.134667258613466	-0.748927038626609	-0.646525679758308	-0.585623678646934	-0.520591341077085	-0.297291643107551	"24H"	"2"	"1"	"2017"	"LO"	1
-0.562303591234024	-0.564027370478983	0.102800188262721	-0.744513224535735	-0.625	-0.564027370478983	-0.509433962264151	-0.353965183752418	"24H"	"2"	"1"	"2018"	"LO"	1
-0.624267173357442	-0.636219221604448	0.110964540964451	-0.765267175572519	-0.694242223692919	-0.636219221604448	-0.574344023323615	-0.401273885350318	"24H"	"2"	"2"	"2017"	"LO"	1
-0.501741157807483	-0.516919486581097	0.119426911577169	-0.671018276762402	-0.575129533678757	-0.516919486581097	-0.446540880503145	-0.253012048192771	"24H"	"2"	"2"	"2018"	"LO"	1
-0.579743035507877	-0.593625498007968	0.150842282737431	-0.756563245823389	-0.659807956104252	-0.593625498007968	-0.532756489493201	-0.301514723798775	"24H"	"2"	"3"	"2017"	"LO"	1
-0.527963973432608	-0.538461538461538	0.107382110087851	-0.701871028018847	-0.594454072790294	-0.538461538461538	-0.474269819193324	-0.305841924398625	"24H"	"2"	"3"	"2018"	"LO"	1
-0.614043386024199	-0.629213483146068	0.123409381902573	-0.755395683453237	-0.677802524127691	-0.629213483146068	-0.57563025210084	-0.386138613861386	"24H"	"2"	"4"	"2017"	"LO"	1
-0.499939066759602	-0.513513513513513	0.115496187764273	-0.669422177458298	-0.5678391959799	-0.513513513513513	-0.45124716553288	-0.25	"24H"	"2"	"4"	"2018"	"LO"	1
-0.548720003525553	-0.575757575757576	0.170243926468325	-0.737789203084833	-0.638733705772812	-0.575757575757576	-0.506024096385542	-0.188811188811189	"24H"	"2"	"5"	"2017"	"LO"	1
-0.524824879054274	-0.538461538461538	0.110427389813769	-0.690962099125364	-0.591695501730104	-0.538461538461538	-0.473684210526316	-0.29379383406419	"24H"	"2"	"5"	"2018"	"LO"	1
-0.601760223160439	-0.603260869565217	0.0858008445207864	-0.762114537444934	-0.652242328874902	-0.603260869565217	-0.556016597510373	-0.426531403874324	"24H"	"3"	"1"	"2017"	"HI"	1
-0.541776294857233	-0.571238348868176	0.173377276597208	-0.742919389978214	-0.644251050178132	-0.571238348868176	-0.481481481481482	-0.170731707317073	"24H"	"3"	"1"	"2018"	"HI"	1
-0.619910496879792	-0.627408993576017	0.097019721230318	-0.769723082497446	-0.682974559686888	-0.627408993576017	-0.567749160134379	-0.41643059490085	"24H"	"3"	"2"	"2017"	"HI"	1
-0.601105824932617	-0.617357001972387	0.112253974735152	-0.748013620885358	-0.674087266251113	-0.617357001972387	-0.549815498154981	-0.366459627329192	"24H"	"3"	"2"	"2018"	"HI"	1
-0.592067262630068	-0.609195402298851	0.127867880791218	-0.754580788450861	-0.660899653979239	-0.609195402298851	-0.550591327201051	-0.325301204819277	"24H"	"3"	"3"	"2017"	"HI"	1
-0.531209626908658	-0.555555555555556	0.165015148687494	-0.736434108527132	-0.629955947136564	-0.555555555555556	-0.469387755102041	-0.184210526315789	"24H"	"3"	"3"	"2018"	"HI"	1
-0.516568074580288	-0.521068859198356	0.117696941514518	-0.73396674584323	-0.578458681522748	-0.521068859198356	-0.469265367316342	-0.267605633802817	"24H"	"3"	"4"	"2017"	"HI"	1
-0.582160654438279	-0.607929515418502	0.156522742301951	-0.751824817518248	-0.666666666666667	-0.607929515418502	-0.538461538461538	-0.259842519685039	"24H"	"3"	"4"	"2018"	"HI"	1
-0.524847881319812	-0.515151515151515	0.106824881838488	-0.726078799249531	-0.593959731543624	-0.515151515151515	-0.466992665036675	-0.319444444444444	"24H"	"3"	"5"	"2017"	"HI"	1
-0.590392280184483	-0.61648177496038	0.155603460915605	-0.76	-0.673259605618567	-0.61648177496038	-0.547116736990155	-0.27208480565371	"24H"	"3"	"5"	"2018"	"HI"	1
-0.627549730983984	-0.625857002938296	0.13043178382814	-0.850533807829181	-0.696801112656467	-0.625857002938296	-0.564245810055866	-0.382716049382716	"24H"	"4"	"1"	"2017"	"NO"	2
-0.513234930172723	-0.523809523809524	0.116598774458982	-0.711606096131301	-0.568981064021641	-0.523809523809524	-0.470137825421133	-0.269035532994924	"24H"	"4"	"1"	"2018"	"NO"	2
-0.616724748461001	-0.617100371747212	0.148857125868693	-0.848897231346786	-0.705150976909414	-0.617100371747212	-0.547584156757662	-0.339712918660287	"24H"	"4"	"2"	"2017"	"NO"	2
-0.477017555307957	-0.492537313432836	0.134246356504335	-0.680911680911681	-0.545623836126629	-0.492537313432836	-0.428571428571429	-0.193314032328058	"24H"	"4"	"2"	"2018"	"NO"	2
-0.620539493140248	-0.620553359683794	0.136052181211973	-0.840585290720062	-0.697722567287785	-0.620553359683794	-0.556749625615061	-0.36986301369863	"24H"	"4"	"3"	"2017"	"NO"	2
-0.50055082470775	-0.517553793884485	0.132447129047468	-0.704347826086957	-0.564482029598309	-0.517553793884485	-0.457142857142857	-0.21405750798722	"24H"	"4"	"3"	"2018"	"NO"	2
-0.61803375663137	-0.626409017713366	0.125639230338522	-0.781584582441114	-0.692546583850932	-0.626409017713366	-0.565557729941291	-0.380952380952381	"24H"	"4"	"4"	"2017"	"NO"	2
-0.512052512384862	-0.513387660069849	0.078530019768703	-0.692620176032498	-0.549738219895288	-0.513387660069849	-0.466113416320885	-0.375838926174497	"24H"	"4"	"4"	"2018"	"NO"	2
-0.588989676491007	-0.601049868766404	0.152002180561303	-0.776180698151951	-0.675802662490211	-0.601049868766404	-0.533923303834808	-0.301775147928994	"24H"	"4"	"5"	"2017"	"NO"	2
-0.500938689191245	-0.518987341772152	0.145039475631452	-0.71900826446281	-0.579509071504802	-0.518987341772152	-0.446654611211573	-0.188630490956072	"24H"	"4"	"5"	"2018"	"NO"	2
-0.64607838082659	-0.649862511457379	0.119695036030009	-0.786320075565412	-0.729000613120785	-0.649862511457379	-0.588296760710554	-0.442307692307692	"24H"	"5"	"1"	"2017"	"LO"	2
-0.513388113302825	-0.518691588785047	0.115902572797849	-0.72353961827646	-0.567749160134379	-0.518691588785047	-0.469072164948454	-0.276595744680851	"24H"	"5"	"1"	"2018"	"LO"	2
-0.63808997638202	-0.653386454183267	0.123063870045164	-0.780645161290323	-0.720797720797721	-0.653386454183267	-0.580246913580247	-0.403508771929824	"24H"	"5"	"2"	"2017"	"LO"	2
-0.487825965844051	-0.497005988023952	0.142216750991574	-0.706017255268834	-0.561497326203209	-0.497005988023952	-0.435257410296412	-0.198910081743869	"24H"	"5"	"2"	"2018"	"LO"	2
-0.64617181360255	-0.670802315963606	0.159987464327046	-0.786848217270316	-0.728395061728395	-0.670802315963606	-0.607142857142857	-0.365461847389558	"24H"	"5"	"3"	"2017"	"LO"	2
-0.484352381569763	-0.499330655957162	0.149437747768012	-0.70919881305638	-0.565762004175365	-0.499330655957162	-0.426403641881639	-0.171875	"24H"	"5"	"3"	"2018"	"LO"	2
-0.630242778038513	-0.655629139072848	0.168650134051082	-0.7870884993587	-0.721938775510204	-0.655629139072848	-0.583236321303842	-0.333333333333333	"24H"	"5"	"4"	"2017"	"LO"	2
-0.480783550389716	-0.5	0.167415212462076	-0.727837380011293	-0.572254335260116	-0.5	-0.418685121107266	-0.12280701754386	"24H"	"5"	"4"	"2018"	"LO"	2
-0.643733859802178	-0.65938864628821	0.153544370075115	-0.795511221945137	-0.728538283062645	-0.65938864628821	-0.596884128529698	-0.39344262295082	"24H"	"5"	"5"	"2017"	"LO"	2
-0.494188524416332	-0.510791366906475	0.160333466436992	-0.735966735966736	-0.58203125	-0.510791366906475	-0.432664756446991	-0.155555555555556	"24H"	"5"	"5"	"2018"	"LO"	2
-0.668229113889865	-0.675392670157068	0.107524065697859	-0.792260692464358	-0.740152851263962	-0.675392670157068	-0.61648177496038	-0.493123772102161	"24H"	"6"	"1"	"2017"	"HI"	2
-0.594249993622488	-0.607795371498173	0.123939534887682	-0.766467065868263	-0.678756476683938	-0.607795371498173	-0.531213191990577	-0.34020618556701	"24H"	"6"	"1"	"2018"	"HI"	2
-0.725479285000812	-0.748366013071895	0.116776495643741	-0.802136553646075	-0.776960784313726	-0.748366013071895	-0.702586206896552	-0.560975609756098	"24H"	"6"	"2"	"2017"	"HI"	2
-0.562616110444446	-0.578947368421053	0.14140096675942	-0.750611246943765	-0.648804616652927	-0.578947368421053	-0.504587155963303	-0.273408239700374	"24H"	"6"	"2"	"2018"	"HI"	2
-0.676421416728055	-0.693461950696677	0.141505002751145	-0.793939393939394	-0.746203904555314	-0.693461950696677	-0.641337386018237	-0.471861471861472	"24H"	"6"	"3"	"2017"	"HI"	2
-0.579398257766454	-0.603888213851762	0.157907876214857	-0.764400622729632	-0.674780915287244	-0.603888213851762	-0.521739130434783	-0.253561253561254	"24H"	"6"	"3"	"2018"	"HI"	2
-0.688067689581315	-0.714922048997773	0.152004347515756	-0.796937953263497	-0.757322175732217	-0.714922048997773	-0.66023166023166	-0.455938697318008	"24H"	"6"	"4"	"2017"	"HI"	2
-0.59399701281157	-0.619047619047619	0.154368248537938	-0.76749079431878	-0.681205392545599	-0.619047619047619	-0.544303797468354	-0.276595744680851	"24H"	"6"	"4"	"2018"	"HI"	2
-0.69657257370555	-0.725752508361204	0.155232869616926	-0.801941747572816	-0.767204757858963	-0.725752508361204	-0.666666666666667	-0.473214285714286	"24H"	"6"	"5"	"2017"	"HI"	2
-0.598406791262178	-0.619631901840491	0.143965702843293	-0.767653758542141	-0.68561872909699	-0.619631901840491	-0.543985637342908	-0.30718954248366	"24H"	"6"	"5"	"2018"	"HI"	2
-0.475675050065105	-0.506276150627615	0.190335475887288	-0.738095587618488	-0.58311345646438	-0.506276150627615	-0.40952380952381	-0.0365853658536585	"24H"	"7"	"1"	"2017"	"LO"	3
-0.515842917071828	-0.5311004784689	0.186207897045525	-0.759500260281104	-0.636219221604448	-0.5311004784689	-0.433691756272401	-0.13960113960114	"24H"	"7"	"1"	"2018"	"LO"	3
-0.597878965394192	-0.60377358490566	0.0834794373501275	-0.747685185185185	-0.651090342679128	-0.60377358490566	-0.551246537396122	-0.420118343195266	"24H"	"7"	"2"	"2017"	"LO"	3
-0.509349129147728	-0.516245487364621	0.170286619193446	-0.755424063116371	-0.611535199321459	-0.516245487364621	-0.437699680511182	-0.160220994475138	"24H"	"7"	"2"	"2018"	"LO"	3
-0.637616331830741	-0.64606056246422	0.0748645375747521	-0.748577340920848	-0.685490877497828	-0.64606056246422	-0.601685985247629	-0.473988439306358	"24H"	"7"	"3"	"2017"	"LO"	3
-0.502042863511517	-0.508982035928144	0.149044947921954	-0.736662883087401	-0.592148309705562	-0.508982035928144	-0.43070044709389	-0.212121212121212	"24H"	"7"	"3"	"2018"	"LO"	3
-0.464050457442643	-0.497076023391813	0.215101989518963	-0.734104046242775	-0.602728047740836	-0.497076023391813	-0.369426751592357	0.0277918353576052	"24H"	"7"	"4"	"2017"	"LO"	3
-0.495022549018096	-0.506493506493506	0.161664567196235	-0.733780760626398	-0.583969465648855	-0.506493506493506	-0.435897435897436	-0.153846153846154	"24H"	"7"	"4"	"2018"	"LO"	3
-0.447489043243841	-0.477272727272727	0.206467371789563	-0.720025109855618	-0.567164179104478	-0.477272727272727	-0.36986301369863	0.0277777777777778	"24H"	"7"	"5"	"2017"	"LO"	3
-0.557594417837673	-0.551116333725029	0.101348726381963	-0.752360965372508	-0.607290803645402	-0.551116333725029	-0.506493506493506	-0.365853658536585	"24H"	"7"	"5"	"2018"	"LO"	3
-0.458361997166104	-0.49439601494396	0.203602668554168	-0.723300970873786	-0.570680628272251	-0.49439601494396	-0.395348837209302	0.0270352419288475	"24H"	"8"	"1"	"2017"	"NO"	3
-0.509659354016074	-0.522388059701492	0.167886391514371	-0.75054704595186	-0.604139715394567	-0.522388059701492	-0.442885771543086	-0.153846153846154	"24H"	"8"	"1"	"2018"	"NO"	3
-0.449659797407809	-0.486146095717884	0.217534308615759	-0.736756607556425	-0.576354679802956	-0.486146095717884	-0.37123745819398	0.0654205607476636	"24H"	"8"	"2"	"2017"	"NO"	3
-0.545198849714422	-0.545778834720571	0.127770909571086	-0.746821448313986	-0.613216715257532	-0.545778834720571	-0.492957746478873	-0.294642857142857	"24H"	"8"	"2"	"2018"	"NO"	3
-0.468001232295022	-0.493975903614458	0.217950527594379	-0.734169994295493	-0.604831751509922	-0.493975903614458	-0.384615384615385	0.036144578313253	"24H"	"8"	"3"	"2017"	"NO"	3
-0.512129975146229	-0.520190023752969	0.133048597283379	-0.733505821474774	-0.57563025210084	-0.520190023752969	-0.463414634146341	-0.233243967828418	"24H"	"8"	"3"	"2018"	"NO"	3
-0.442880941923256	-0.48936170212766	0.237743584437148	-0.722187303582652	-0.582278481012658	-0.48936170212766	-0.3671875	0.157088122605364	"24H"	"8"	"4"	"2017"	"NO"	3
-0.53269370333702	-0.536723163841808	0.105134400740103	-0.715749039692702	-0.57543391188251	-0.536723163841808	-0.5	-0.325051759834369	"24H"	"8"	"4"	"2018"	"NO"	3
-0.46324909562303	-0.498371335504886	0.218887976097373	-0.726010863005431	-0.596491228070175	-0.498371335504886	-0.384615384615385	0.0545454545454545	"24H"	"8"	"5"	"2017"	"NO"	3
-0.438730475013297	-0.471321695760598	0.21268331665635	-0.725129384703853	-0.548672566371681	-0.471321695760598	-0.377777777777778	0.0643274853801169	"24H"	"8"	"5"	"2018"	"NO"	3
-0.510689161081828	-0.523809523809524	0.173589725928419	-0.752786220871327	-0.611650485436893	-0.523809523809524	-0.442715700141443	-0.132075471698113	"24H"	"9"	"1"	"2017"	"HI"	3
-0.569204014783567	-0.593406593406593	0.176307218049721	-0.774409273294695	-0.682242990654206	-0.593406593406593	-0.497975708502024	-0.217391304347826	"24H"	"9"	"1"	"2018"	"HI"	3
-0.515853724977371	-0.535433070866142	0.156956763872812	-0.743067345783815	-0.60352422907489	-0.535433070866142	-0.459459459459459	-0.166180758017493	"24H"	"9"	"2"	"2017"	"HI"	3
-0.470416236375655	-0.503759398496241	0.23524311746703	-0.75491718548472	-0.602708803611738	-0.503759398496241	-0.398305084745763	0.0769230769230769	"24H"	"9"	"2"	"2018"	"HI"	3
-0.465635784013895	-0.506682867557716	0.21369552908933	-0.718088324258923	-0.581818181818182	-0.506682867557716	-0.410071942446043	0.0575916230366493	"24H"	"9"	"3"	"2017"	"HI"	3
-0.530114182903798	-0.566820276497696	0.211915570899814	-0.75886524822695	-0.657940663176265	-0.566820276497696	-0.45985401459854	-0.0638297872340425	"24H"	"9"	"3"	"2018"	"HI"	3
-0.498346398997038	-0.533742331288344	0.188935480157493	-0.736596736596737	-0.60541586073501	-0.533742331288344	-0.437699680511182	-0.0566037735849057	"24H"	"9"	"4"	"2017"	"HI"	3
-0.525686625520297	-0.566401816118048	0.221240742029508	-0.762678483505662	-0.660561660561661	-0.566401816118048	-0.453634085213033	-0.0285714285714286	"24H"	"9"	"4"	"2018"	"HI"	3
-0.519091316857734	-0.550741163055872	0.206165926412966	-0.752136752136752	-0.641791044776119	-0.550741163055872	-0.452513966480447	-0.0480349344978166	"24H"	"9"	"5"	"2017"	"HI"	3
-0.479221006063061	-0.510934393638171	0.224552893348915	-0.746861924686193	-0.627188465499485	-0.510934393638171	-0.388888888888889	0.020979020979021	"24H"	"9"	"5"	"2018"	"HI"	3
-0.603518864798773	-0.6	0.0961515603768807	-0.7933390264731	-0.654008438818565	-0.6	-0.549295774647887	-0.417721518987342	"4WK"	"1"	"1"	"2017"	"NO"	1
-0.526220503276812	-0.521197007481297	0.145313941415364	-0.761761761761762	-0.601685985247629	-0.521197007481297	-0.455938697318008	-0.254612546125461	"4WK"	"1"	"1"	"2018"	"NO"	1
-0.588128800324412	-0.582278481012658	0.105191504904668	-0.802641802641803	-0.641586867305062	-0.582278481012658	-0.524459613196814	-0.392857142857143	"4WK"	"1"	"2"	"2017"	"NO"	1
-0.481830626251783	-0.52619589977221	0.246326699174208	-0.7644207464857	-0.617357001972387	-0.52619589977221	-0.414790996784566	0.118942731277533	"4WK"	"1"	"2"	"2018"	"NO"	1
-0.591255746758403	-0.589561091340451	0.105009229688572	-0.798019801980198	-0.646884272997033	-0.589561091340451	-0.533333333333333	-0.380529483626831	"4WK"	"1"	"3"	"2017"	"NO"	1
-0.447027782254447	-0.482602118003026	0.24356573851467	-0.749723145071982	-0.58008658008658	-0.482602118003026	-0.379310344827586	0.170506912442396	"4WK"	"1"	"3"	"2018"	"NO"	1
-0.594361384235708	-0.593780369290573	0.132106912337381	-0.780952380952381	-0.720818291215403	-0.593780369290573	-0.499202551834131	-0.337047353760446	"4WK"	"1"	"4"	"2017"	"NO"	1
-0.448063911451841	-0.481481481481481	0.245339528990932	-0.755454084221208	-0.585728444003964	-0.481481481481481	-0.378151260504202	0.166666666666667	"4WK"	"1"	"4"	"2018"	"NO"	1
-0.596639517169843	-0.600735970561178	0.122401213887817	-0.802575107296137	-0.675238795003674	-0.600735970561178	-0.5220700152207	-0.35048231511254	"4WK"	"1"	"5"	"2017"	"NO"	1
-0.458179100875396	-0.487603305785124	0.223189986010351	-0.745689655172414	-0.575492341356674	-0.487603305785124	-0.398176291793313	0.0769230769230769	"4WK"	"1"	"5"	"2018"	"NO"	1
-0.611647720022178	-0.609421000981354	0.0981245639358692	-0.809345794392523	-0.666666666666667	-0.609421000981354	-0.553884711779449	-0.417721518987342	"4WK"	"2"	"1"	"2017"	"LO"	1
-0.500303548012569	-0.519302615193026	0.176409830038027	-0.748633879781421	-0.587743732590529	-0.519302615193026	-0.442786069651741	-0.125	"4WK"	"2"	"1"	"2018"	"LO"	1
-0.637729057751214	-0.632270168855535	0.0869948825309758	-0.818830242510699	-0.683093252463988	-0.632270168855535	-0.583476764199656	-0.477272727272727	"4WK"	"2"	"2"	"2017"	"LO"	1
-0.508470477856993	-0.518987341772152	0.174608711262081	-0.761124121779859	-0.596153846153846	-0.518987341772152	-0.447562776957164	-0.151832460732984	"4WK"	"2"	"2"	"2018"	"LO"	1
-0.652999746287447	-0.655379984951091	0.0835827298318053	-0.810760667903525	-0.701183431952663	-0.655379984951091	-0.607515657620042	-0.478743068391867	"4WK"	"2"	"3"	"2017"	"LO"	1
-0.492123293097063	-0.502463054187192	0.170857659699256	-0.745635910224439	-0.580611169652265	-0.502463054187192	-0.430793157076205	-0.146487690033411	"4WK"	"2"	"3"	"2018"	"LO"	1
-0.680516252864585	-0.675774134790528	0.0655460572959715	-0.818830242510699	-0.717408274785324	-0.675774134790528	-0.637862847790731	-0.562021439509954	"4WK"	"2"	"4"	"2017"	"LO"	1
-0.46199112673026	-0.514285714285714	0.281922066859723	-0.766590389016018	-0.621029572836802	-0.514285714285714	-0.393258426966292	0.365079365079365	"4WK"	"2"	"4"	"2018"	"LO"	1
-0.612234669414465	-0.622137404580153	0.114282270604051	-0.804971319311663	-0.679748822605965	-0.622137404580153	-0.550387596899225	-0.368421052631579	"4WK"	"2"	"5"	"2017"	"LO"	1
-0.517650338901153	-0.527446300715991	0.181884573575765	-0.762237762237762	-0.624548736462094	-0.527446300715991	-0.446654611211573	-0.149425287356322	"4WK"	"2"	"5"	"2018"	"LO"	1
-0.580801811215884	-0.591562799616491	0.139964752550912	-0.809345794392523	-0.667844522968198	-0.591562799616491	-0.509433962264151	-0.285140562248996	"4WK"	"3"	"1"	"2017"	"HI"	1
-0.538086279337707	-0.561338289962825	0.209148097293649	-0.774712643678161	-0.667885881492319	-0.561338289962825	-0.462639109697933	-0.106719367588933	"4WK"	"3"	"1"	"2018"	"HI"	1
-0.652310913049866	-0.654320987654321	0.0921143136153104	-0.817531305903399	-0.710274409700064	-0.654320987654321	-0.6	-0.463414634146341	"4WK"	"3"	"2"	"2017"	"HI"	1
-0.487177952916731	-0.500630918340231	0.195651114697791	-0.75321049692909	-0.610486891385768	-0.500630918340231	-0.402805611222445	-0.0828025477707006	"4WK"	"3"	"2"	"2018"	"HI"	1
-0.579901764045827	-0.588877855014896	0.132461467777467	-0.801109688433632	-0.659152389540126	-0.588877855014896	-0.51238591916558	-0.299435028248588	"4WK"	"3"	"3"	"2017"	"HI"	1
-0.488055732161011	-0.497120921305182	0.179218917921533	-0.74390243902439	-0.593110871905274	-0.497120921305182	-0.414790996784566	-0.125541125541125	"4WK"	"3"	"3"	"2018"	"HI"	1
-0.572176521996318	-0.581196581196581	0.148111874838304	-0.800236873272799	-0.667885881492319	-0.581196581196581	-0.48975791433892	-0.26984126984127	"4WK"	"3"	"4"	"2017"	"HI"	1
-0.473058149765943	-0.499364675984752	0.237583913873026	-0.761071060762101	-0.61262050832603	-0.499364675984752	-0.398373983739837	0.0909090909090909	"4WK"	"3"	"4"	"2018"	"HI"	1
-0.579459748175703	-0.581920903954802	0.126581848929136	-0.798816568047337	-0.650264950794852	-0.581920903954802	-0.510989010989011	-0.3215859030837	"4WK"	"3"	"5"	"2017"	"HI"	1
-0.457714651317728	-0.500721500721501	0.259760404515653	-0.756563245823389	-0.607605877268799	-0.500721500721501	-0.386861313868613	0.234972677595628	"4WK"	"3"	"5"	"2018"	"HI"	1
-0.549392960149241	-0.55511811023622	0.171946738876858	-0.806451612903226	-0.654501216545012	-0.55511811023622	-0.467181467181467	-0.196581196581197	"4WK"	"4"	"1"	"2017"	"NO"	2
-0.528240730425686	-0.525625744934446	0.123684765651339	-0.748148148148148	-0.58004158004158	-0.525625744934446	-0.477272727272727	-0.293103448275862	"4WK"	"4"	"1"	"2018"	"NO"	2
-0.50323917919622	-0.525423728813559	0.215073902902346	-0.804103755323267	-0.637010676156584	-0.525423728813559	-0.401515151515152	-0.0344827586206896	"4WK"	"4"	"2"	"2017"	"NO"	2
-0.483751599508556	-0.480582524271845	0.165223892769018	-0.754216867469879	-0.565382273785071	-0.480582524271845	-0.415929203539823	-0.161825726141079	"4WK"	"4"	"2"	"2018"	"NO"	2
-0.532264410039805	-0.550561797752809	0.197359267552167	-0.80718336483932	-0.657060518731988	-0.550561797752809	-0.439114391143911	-0.107266435986159	"4WK"	"4"	"3"	"2017"	"NO"	2
-0.518925331752926	-0.514792899408284	0.145621272516148	-0.757028112449799	-0.594488188976378	-0.514792899408284	-0.450617283950617	-0.23989218328841	"4WK"	"4"	"3"	"2018"	"NO"	2
-0.548962838476252	-0.570247933884298	0.194208364551914	-0.809345794392523	-0.671554252199413	-0.570247933884298	-0.462450592885375	-0.130742049469965	"4WK"	"4"	"4"	"2017"	"NO"	2
-0.475965729314495	-0.499250374812594	0.211218364627981	-0.755241345685032	-0.593252108716026	-0.499250374812594	-0.404174573055028	0.0123456790123457	"4WK"	"4"	"4"	"2018"	"NO"	2
-0.498198569582927	-0.511936339522546	0.233362025727895	-0.78343949044586	-0.64033107599699	-0.511936339522546	-0.411359724612737	0.0476190476190477	"4WK"	"4"	"5"	"2017"	"NO"	2
-0.474878587227585	-0.49812734082397	0.208014959482889	-0.753481175863847	-0.572589970457462	-0.49812734082397	-0.421319796954315	0.0184049079754602	"4WK"	"4"	"5"	"2018"	"NO"	2
-0.580697402442236	-0.607515657620042	0.192611532537081	-0.788819875776398	-0.701298701298701	-0.607515657620042	-0.510673234811166	-0.168831168831169	"4WK"	"5"	"1"	"2017"	"LO"	2
-0.531023014810936	-0.553133514986376	0.192505304552953	-0.768707482993197	-0.651191577109313	-0.553133514986376	-0.456483126110124	-0.120689655172414	"4WK"	"5"	"1"	"2018"	"LO"	2
